Anio,NroMes,ubigeo,Departamento,Provincia,Distrito,Etapa,Metodo,Actividad,Insumo
2017,5,90109,HUANCAVELICA,HUANCAVELICA,LARIA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,90112,HUANCAVELICA,HUANCAVELICA,MOYA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,90117,HUANCAVELICA,HUANCAVELICA,YAULI,18 a - 29 a,PROGESTAGENO,4,4
2017,5,90117,HUANCAVELICA,HUANCAVELICA,YAULI,30 a - 59 a,PROGESTAGENO,2,2
2017,5,90118,HUANCAVELICA,HUANCAVELICA,ASCENSION,30 a - 59 a,PROGESTAGENO,2,2
2017,5,90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,30 a - 59 a,PROGESTAGENO,2,3
2017,5,90301,HUANCAVELICA,ANGARAES,LIRCAY,18 a - 29 a,PROGESTAGENO,2,3
2017,5,90301,HUANCAVELICA,ANGARAES,LIRCAY,30 a - 59 a,PROGESTAGENO,2,2
2017,5,90301,HUANCAVELICA,ANGARAES,LIRCAY,30 a - 59 a,YUZPE,4,6
2017,5,90302,HUANCAVELICA,ANGARAES,ANCHONGA,12 a - 17 a,PROGESTAGENO,2,2
2017,5,90302,HUANCAVELICA,ANGARAES,ANCHONGA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,90302,HUANCAVELICA,ANGARAES,ANCHONGA,18 a - 29 a,YUZPE,2,3
2017,5,90309,HUANCAVELICA,ANGARAES,JULCAMARCA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,90310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,18 a - 29 a,PROGESTAGENO,2,2
2017,5,90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,90412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,90412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,18 a - 29 a,YUZPE,2,2
2017,5,90412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,30 a - 59 a,PROGESTAGENO,2,2
2017,5,90413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,18 a - 29 a,PROGESTAGENO,2,3
2017,5,90502,HUANCAVELICA,CHURCAMPA,ANCO,30 a - 59 a,YUZPE,1,2
2017,5,90504,HUANCAVELICA,CHURCAMPA,EL CARMEN,18 a - 29 a,YUZPE,1,1
2017,5,90510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,30 a - 59 a,PROGESTAGENO,2,2
2017,5,90701,HUANCAVELICA,TAYACAJA,PAMPAS,12 a - 17 a,PROGESTAGENO,2,2
2017,5,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,18 a - 29 a,PROGESTAGENO,2,3
2017,5,90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,30 a - 59 a,PROGESTAGENO,2,2
2017,5,90709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,90709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,30 a - 59 a,PROGESTAGENO,2,3
2017,5,90715,HUANCAVELICA,TAYACAJA,SALCAHUASI,30 a - 59 a,PROGESTAGENO,2,2
2017,5,90716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,18 a - 29 a,PROGESTAGENO,2,3
2017,5,90718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,30 a - 59 a,PROGESTAGENO,2,2
2017,5,90719,HUANCAVELICA,TAYACAJA,QUICHUAS,12 a - 17 a,PROGESTAGENO,2,3
2017,5,90719,HUANCAVELICA,TAYACAJA,QUICHUAS,18 a - 29 a,PROGESTAGENO,4,6
2017,5,100205,HUANUCO,AMBO,HUACAR,18 a - 29 a,PROGESTAGENO,1,1
2017,5,100316,HUANUCO,DOS DE MAYO,QUIVILLA,18 a - 29 a,YUZPE,1,8
2017,5,100316,HUANUCO,DOS DE MAYO,QUIVILLA,30 a - 59 a,YUZPE,1,8
2017,5,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,18 a - 29 a,YUZPE,1,8
2017,5,100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,18 a - 29 a,YUZPE,1,8
2017,5,100501,HUANUCO,HUAMALIES,LLATA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,100502,HUANUCO,HUAMALIES,ARANCAY,30 a - 59 a,YUZPE,1,8
2017,5,100509,HUANUCO,HUAMALIES,PUÑOS,18 a - 29 a,PROGESTAGENO,1,1
2017,5,100605,HUANUCO,LEONCIO PRADO,LUYANDO,18 a - 29 a,YUZPE,2,9
2017,5,100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,30 a - 59 a,PROGESTAGENO,1,1
2017,5,101002,HUANUCO,LAURICOCHA,BAÑOS,18 a - 29 a,YUZPE,1,2
2017,5,101002,HUANUCO,LAURICOCHA,BAÑOS,30 a - 59 a,YUZPE,1,2
2017,5,110101,ICA,ICA,ICA,18 a - 29 a,YUZPE,3,24
2017,5,110101,ICA,ICA,ICA,30 a - 59 a,PROGESTAGENO,2,3
2017,5,110101,ICA,ICA,ICA,30 a - 59 a,YUZPE,1,8
2017,5,110111,ICA,ICA,SANTIAGO,30 a - 59 a,PROGESTAGENO,4,4
2017,5,110112,ICA,ICA,SUBTANJALLA,30 a - 59 a,YUZPE,2,9
2017,5,110201,ICA,CHINCHA,CHINCHA ALTA,18 a - 29 a,YUZPE,1,1
2017,5,110301,ICA,NAZCA,NAZCA,18 a - 29 a,PROGESTAGENO,2,2
2017,5,110303,ICA,NAZCA,EL INGENIO,18 a - 29 a,PROGESTAGENO,1,1
2017,5,110501,ICA,PISCO,PISCO,18 a - 29 a,YUZPE,2,3
2017,5,110501,ICA,PISCO,PISCO,30 a - 59 a,YUZPE,2,9
2017,5,110503,ICA,PISCO,HUMAY,30 a - 59 a,YUZPE,2,4
2017,5,110508,ICA,PISCO,TUPAC AMARU INCA,30 a - 59 a,PROGESTAGENO,1,1
2017,5,120101,JUNIN,HUANCAYO,HUANCAYO,12 a - 17 a,PROGESTAGENO,2,2
2017,5,120101,JUNIN,HUANCAYO,HUANCAYO,18 a - 29 a,YUZPE,2,3
2017,5,120101,JUNIN,HUANCAYO,HUANCAYO,30 a - 59 a,YUZPE,2,3
2017,5,120107,JUNIN,HUANCAYO,CHILCA,30 a - 59 a,PROGESTAGENO,1,2
2017,5,120121,JUNIN,HUANCAYO,HUAYUCACHI,30 a - 59 a,PROGESTAGENO,1,2
2017,5,120124,JUNIN,HUANCAYO,PARIAHUANCA,30 a - 59 a,YUZPE,1,2
2017,5,120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,120203,JUNIN,CONCEPCION,ANDAMARCA,12 a - 17 a,PROGESTAGENO,1,2
2017,5,120206,JUNIN,CONCEPCION,COMAS,18 a - 29 a,YUZPE,1,8
2017,5,120213,JUNIN,CONCEPCION,ORCOTUNA,30 a - 59 a,PROGESTAGENO,1,2
2017,5,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,18 a - 29 a,PROGESTAGENO,2,2
2017,5,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,30 a - 59 a,PROGESTAGENO,4,4
2017,5,120302,JUNIN,CHANCHAMAYO,PERENE,18 a - 29 a,PROGESTAGENO,1,1
2017,5,120302,JUNIN,CHANCHAMAYO,PERENE,30 a - 59 a,YUZPE,1,2
2017,5,120303,JUNIN,CHANCHAMAYO,PICHANAKI,12 a - 17 a,YUZPE,2,4
2017,5,120401,JUNIN,JAUJA,JAUJA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,120401,JUNIN,JAUJA,JAUJA,30 a - 59 a,PROGESTAGENO,4,4
2017,5,120406,JUNIN,JAUJA,CURICACA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,120412,JUNIN,JAUJA,JULCAN,30 a - 59 a,PROGESTAGENO,1,1
2017,5,120416,JUNIN,JAUJA,MASMA,12 a - 17 a,PROGESTAGENO,1,1
2017,5,120431,JUNIN,JAUJA,SINCOS,18 a - 29 a,PROGESTAGENO,1,1
2017,5,120431,JUNIN,JAUJA,SINCOS,30 a - 59 a,PROGESTAGENO,1,1
2017,5,120434,JUNIN,JAUJA,YAUYOS,18 a - 29 a,PROGESTAGENO,2,2
2017,5,120601,JUNIN,SATIPO,SATIPO,18 a - 29 a,YUZPE,2,3
2017,5,120601,JUNIN,SATIPO,SATIPO,30 a - 59 a,YUZPE,4,6
2017,5,120606,JUNIN,SATIPO,PANGOA,12 a - 17 a,YUZPE,2,4
2017,5,120608,JUNIN,SATIPO,RIO TAMBO,12 a - 17 a,YUZPE,1,2
2017,5,120701,JUNIN,TARMA,TARMA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,120706,JUNIN,TARMA,PALCA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,120804,JUNIN,YAULI,MARCAPOMACOCHA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,120901,JUNIN,CHUPACA,CHUPACA,18 a - 29 a,YUZPE,2,3
2017,5,120902,JUNIN,CHUPACA,AHUAC,30 a - 59 a,YUZPE,4,6
2017,5,120903,JUNIN,CHUPACA,CHONGOS BAJO,18 a - 29 a,YUZPE,2,2
2017,5,120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,30 a - 59 a,YUZPE,2,3
2017,5,120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,18 a - 29 a,PROGESTAGENO,2,3
2017,5,120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,30 a - 59 a,PROGESTAGENO,2,3
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,18 a - 29 a,PROGESTAGENO,1,2
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,18 a - 29 a,YUZPE,1,1
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,30 a - 59 a,PROGESTAGENO,1,1
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,30 a - 59 a,YUZPE,4,6
2017,5,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,18 a - 29 a,YUZPE,3,4
2017,5,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,30 a - 59 a,PROGESTAGENO,2,2
2017,5,140113,LAMBAYEQUE,CHICLAYO,REQUE,18 a - 29 a,PROGESTAGENO,1,2
2017,5,140113,LAMBAYEQUE,CHICLAYO,REQUE,18 a - 29 a,YUZPE,2,2
2017,5,140113,LAMBAYEQUE,CHICLAYO,REQUE,30 a - 59 a,YUZPE,2,2
2017,5,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,12 a - 17 a,PROGESTAGENO,2,3
2017,5,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,18 a - 29 a,PROGESTAGENO,2,3
2017,5,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,30 a - 59 a,YUZPE,1,8
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,12 a - 17 a,PROGESTAGENO,1,1
2017,5,150103,LIMA,LIMA,ATE,18 a - 29 a,YUZPE,4,11
2017,5,150103,LIMA,LIMA,ATE,30 a - 59 a,YUZPE,3,3
2017,5,150107,LIMA,LIMA,CHACLACAYO,18 a - 29 a,YUZPE,2,2
2017,5,150107,LIMA,LIMA,CHACLACAYO,30 a - 59 a,YUZPE,4,6
2017,5,150108,LIMA,LIMA,CHORRILLOS,18 a - 29 a,PROGESTAGENO,3,3
2017,5,150108,LIMA,LIMA,CHORRILLOS,30 a - 59 a,PROGESTAGENO,1,1
2017,5,150108,LIMA,LIMA,CHORRILLOS,30 a - 59 a,YUZPE,1,2
2017,5,150109,LIMA,LIMA,CIENEGUILLA,12 a - 17 a,YUZPE,1,1
2017,5,150111,LIMA,LIMA,EL AGUSTINO,18 a - 29 a,PROGESTAGENO,1,4
2017,5,150111,LIMA,LIMA,EL AGUSTINO,18 a - 29 a,YUZPE,1,1
2017,5,150111,LIMA,LIMA,EL AGUSTINO,30 a - 59 a,PROGESTAGENO,1,5
2017,5,150111,LIMA,LIMA,EL AGUSTINO,30 a - 59 a,YUZPE,1,1
2017,5,150114,LIMA,LIMA,LA MOLINA,12 a - 17 a,YUZPE,2,3
2017,5,150118,LIMA,LIMA,LURIGANCHO (CHOSICA),12 a - 17 a,YUZPE,1,1
2017,5,150123,LIMA,LIMA,PACHACAMAC,18 a - 29 a,PROGESTAGENO,2,3
2017,5,150129,LIMA,LIMA,SAN BARTOLO,30 a - 59 a,YUZPE,2,3
2017,5,150142,LIMA,LIMA,VILLA EL SALVADOR,18 a - 29 a,YUZPE,1,8
2017,5,150142,LIMA,LIMA,VILLA EL SALVADOR,30 a - 59 a,PROGESTAGENO,1,1
2017,5,150142,LIMA,LIMA,VILLA EL SALVADOR,30 a - 59 a,YUZPE,1,2
2017,5,150514,LIMA,CAÑETE,SAN LUIS,18 a - 29 a,YUZPE,3,3
2017,5,150604,LIMA,HUARAL,AUCALLAMA,18 a - 29 a,YUZPE,2,3
2017,5,150810,LIMA,HUAURA,SANTA MARIA,18 a - 29 a,YUZPE,2,3
2017,5,151001,LIMA,YAUYOS,YAUYOS,30 a - 59 a,YUZPE,1,8
2017,5,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,18 a - 29 a,YUZPE,1,2
2017,5,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30 a - 59 a,PROGESTAGENO,1,1
2017,5,170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,18 a - 29 a,PROGESTAGENO,1,1
2017,5,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,18 a - 29 a,YUZPE,1,1
2017,5,180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,30 a - 59 a,YUZPE,1,1
2017,5,180301,MOQUEGUA,ILO,ILO,18 a - 29 a,PROGESTAGENO,2,2
2017,5,180301,MOQUEGUA,ILO,ILO,18 a - 29 a,YUZPE,2,3
2017,5,180301,MOQUEGUA,ILO,ILO,30 a - 59 a,YUZPE,3,4
2017,5,180302,MOQUEGUA,ILO,EL ALGARROBAL,18 a - 29 a,PROGESTAGENO,2,2
2017,5,180303,MOQUEGUA,ILO,PACOCHA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,200105,PIURA,PIURA,CATACAOS,18 a - 29 a,PROGESTAGENO,1,6
2017,5,200105,PIURA,PIURA,CATACAOS,18 a - 29 a,YUZPE,1,8
2017,5,200110,PIURA,PIURA,LA UNION,30 a - 59 a,YUZPE,2,3
2017,5,200201,PIURA,AYABACA,AYABACA,18 a - 29 a,YUZPE,4,4
2017,5,200201,PIURA,AYABACA,AYABACA,30 a - 59 a,PROGESTAGENO,1,1
2017,5,200207,PIURA,AYABACA,PAIMAS,18 a - 29 a,PROGESTAGENO,1,1
2017,5,210101,PUNO,PUNO,PUNO,18 a - 29 a,YUZPE,4,4
2017,5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,18 a - 29 a,YUZPE,1,2
2017,5,220205,SAN MARTIN,BELLAVISTA,SAN PABLO,18 a - 29 a,YUZPE,1,2
2017,5,220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,18 a - 29 a,PROGESTAGENO,1,1
2017,5,220801,SAN MARTIN,RIOJA,RIOJA,18 a - 29 a,YUZPE,2,2
2017,5,220801,SAN MARTIN,RIOJA,RIOJA,30 a - 59 a,YUZPE,1,1
2017,5,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,18 a - 29 a,YUZPE,2,3
2017,5,230101,TACNA,TACNA,TACNA,18 a - 29 a,PROGESTAGENO,3,3
2017,5,230101,TACNA,TACNA,TACNA,18 a - 29 a,YUZPE,1,1
2017,5,230101,TACNA,TACNA,TACNA,30 a - 59 a,PROGESTAGENO,7,7
2017,5,230101,TACNA,TACNA,TACNA,30 a - 59 a,YUZPE,2,4
2017,5,230102,TACNA,TACNA,ALTO DE LA ALIANZA,30 a - 59 a,PROGESTAGENO,1,1
2017,5,230102,TACNA,TACNA,ALTO DE LA ALIANZA,30 a - 59 a,YUZPE,2,2
2017,5,230104,TACNA,TACNA,CIUDAD NUEVA,18 a - 29 a,PROGESTAGENO,1,1
2017,5,230105,TACNA,TACNA,INCLAN,30 a - 59 a,YUZPE,1,2
2017,5,230107,TACNA,TACNA,PALCA,30 a - 59 a,YUZPE,2,3
2017,5,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,18 a - 29 a,PROGESTAGENO,2,3
2017,5,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,18 a - 29 a,YUZPE,2,2
2017,5,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,30 a - 59 a,PROGESTAGENO,2,3
2017,5,230205,TACNA,CANDARAVE,HUANUARA,30 a - 59 a,YUZPE,1,8
2017,5,230206,TACNA,CANDARAVE,QUILAHUANI,30 a - 59 a,YUZPE,1,1
2017,5,230302,TACNA,JORGE BASADRE,ILABAYA,30 a - 59 a,YUZPE,1,2
2017,6,20101,ANCASH,HUARAZ,HUARAZ,18 a - 29 a,YUZPE,2,4
2017,6,20601,ANCASH,CARHUAZ,CARHUAZ,30 a - 59 a,YUZPE,1,2
2017,6,20611,ANCASH,CARHUAZ,YUNGAR,30 a - 59 a,YUZPE,1,2
2017,6,21205,ANCASH,HUAYLAS,MATO,18 a - 29 a,YUZPE,1,8
2017,6,21206,ANCASH,HUAYLAS,PAMPAROMAS,18 a - 29 a,YUZPE,1,2
2017,6,21701,ANCASH,RECUAY,RECUAY,30 a - 59 a,YUZPE,1,2
2017,6,21801,ANCASH,SANTA,CHIMBOTE,18 a - 29 a,YUZPE,1,2
2017,6,30101,APURIMAC,ABANCAY,ABANCAY,18 a - 29 a,PROGESTAGENO,2,3
2017,6,30103,APURIMAC,ABANCAY,CIRCA,18 a - 29 a,PROGESTAGENO,1,1
2017,6,30106,APURIMAC,ABANCAY,LAMBRAMA,18 a - 29 a,YUZPE,4,6
2017,6,30107,APURIMAC,ABANCAY,PICHIRHUA,30 a - 59 a,YUZPE,1,1
2017,6,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,30 a - 59 a,PROGESTAGENO,1,1
2017,6,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,30 a - 59 a,YUZPE,2,2
2017,6,30202,APURIMAC,ANDAHUAYLAS,ANDARAPA,18 a - 29 a,PROGESTAGENO,1,1
2017,6,30204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,12 a - 17 a,YUZPE,1,2
2017,6,30207,APURIMAC,ANDAHUAYLAS,KISHUARA,12 a - 17 a,YUZPE,1,2
2017,6,30207,APURIMAC,ANDAHUAYLAS,KISHUARA,30 a - 59 a,YUZPE,1,2
2017,6,30209,APURIMAC,ANDAHUAYLAS,PACUCHA,30 a - 59 a,YUZPE,1,1
2017,6,30212,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,30 a - 59 a,YUZPE,1,2
2017,6,30214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,30215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,12 a - 17 a,YUZPE,1,1
2017,6,30218,APURIMAC,ANDAHUAYLAS,TURPO,30 a - 59 a,YUZPE,2,3
2017,6,30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,30 a - 59 a,PROGESTAGENO,1,2
2017,6,30220,APURIMAC,ANDAHUAYLAS,JOSÉ MARÍA ARGUEDAS,18 a - 29 a,PROGESTAGENO,2,2
2017,6,30411,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,18 a - 29 a,YUZPE,1,8
2017,6,30412,APURIMAC,AYMARAES,SAÑAYCA,30 a - 59 a,YUZPE,1,8
2017,6,30501,APURIMAC,COTABAMBAS,TAMBOBAMBA,12 a - 17 a,PROGESTAGENO,1,2
2017,6,30501,APURIMAC,COTABAMBAS,TAMBOBAMBA,18 a - 29 a,PROGESTAGENO,1,2
2017,6,30502,APURIMAC,COTABAMBAS,COTABAMBAS,30 a - 59 a,PROGESTAGENO,1,2
2017,6,30503,APURIMAC,COTABAMBAS,COYLLURQUI,18 a - 29 a,YUZPE,2,4
2017,6,30504,APURIMAC,COTABAMBAS,HAQUIRA,18 a - 29 a,YUZPE,4,4
2017,6,30504,APURIMAC,COTABAMBAS,HAQUIRA,30 a - 59 a,YUZPE,4,6
2017,6,30602,APURIMAC,CHINCHEROS,ANCO-HUALLO,18 a - 29 a,PROGESTAGENO,2,2
2017,6,30603,APURIMAC,CHINCHEROS,COCHARCAS,30 a - 59 a,YUZPE,1,1
2017,6,30606,APURIMAC,CHINCHEROS,ONGOY,30 a - 59 a,YUZPE,2,3
2017,6,30701,APURIMAC,GRAU,CHUQUIBAMBILLA,30 a - 59 a,PROGESTAGENO,2,3
2017,6,30713,APURIMAC,GRAU,VIRUNDO,18 a - 29 a,PROGESTAGENO,2,3
2017,6,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,18 a - 29 a,YUZPE,2,3
2017,6,40110,AREQUIPA,AREQUIPA,MIRAFLORES,18 a - 29 a,YUZPE,1,2
2017,6,40126,AREQUIPA,AREQUIPA,YANAHUARA,18 a - 29 a,YUZPE,2,3
2017,6,40303,AREQUIPA,CARAVELI,ATICO,18 a - 29 a,YUZPE,2,3
2017,6,40303,AREQUIPA,CARAVELI,ATICO,30 a - 59 a,YUZPE,4,6
2017,6,40413,AREQUIPA,CASTILLA,URACA,18 a - 29 a,YUZPE,1,2
2017,6,40413,AREQUIPA,CASTILLA,URACA,30 a - 59 a,YUZPE,1,2
2017,6,40414,AREQUIPA,CASTILLA,VIRACO,30 a - 59 a,YUZPE,2,9
2017,6,40501,AREQUIPA,CAYLLOMA,CHIVAY,30 a - 59 a,YUZPE,1,2
2017,6,50101,AYACUCHO,HUAMANGA,AYACUCHO,18 a - 29 a,PROGESTAGENO,1,1
2017,6,50101,AYACUCHO,HUAMANGA,AYACUCHO,18 a - 29 a,YUZPE,2,4
2017,6,50102,AYACUCHO,HUAMANGA,ACOCRO,18 a - 29 a,YUZPE,1,2
2017,6,50104,AYACUCHO,HUAMANGA,CARMEN ALTO,30 a - 59 a,YUZPE,2,2
2017,6,50116,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,18 a - 29 a,PROGESTAGENO,2,2
2017,6,50202,AYACUCHO,CANGALLO,CHUSCHI,18 a - 29 a,YUZPE,1,2
2017,6,50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,30 a - 59 a,YUZPE,1,2
2017,6,50406,AYACUCHO,HUANTA,SANTILLANA,30 a - 59 a,PROGESTAGENO,1,2
2017,6,50501,AYACUCHO,LA MAR,SAN MIGUEL,18 a - 29 a,YUZPE,2,3
2017,6,50502,AYACUCHO,LA MAR,ANCO,30 a - 59 a,PROGESTAGENO,1,1
2017,6,50504,AYACUCHO,LA MAR,CHILCAS,30 a - 59 a,YUZPE,1,8
2017,6,50618,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,18 a - 29 a,YUZPE,1,8
2017,6,50801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,18 a - 29 a,YUZPE,2,3
2017,6,50806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,18 a - 29 a,PROGESTAGENO,2,2
2017,6,50901,AYACUCHO,SUCRE,QUEROBAMBA,30 a - 59 a,YUZPE,1,8
2017,6,51001,AYACUCHO,VICTOR FAJARDO,HUANCAPI,18 a - 29 a,PROGESTAGENO,1,1
2017,6,51002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,12 a - 17 a,YUZPE,1,2
2017,6,51008,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,30 a - 59 a,PROGESTAGENO,1,1
2017,6,51102,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,18 a - 29 a,YUZPE,1,8
2017,6,70101,CALLAO,CALLAO,CALLAO,12 a - 17 a,YUZPE,1,8
2017,6,70101,CALLAO,CALLAO,CALLAO,18 a - 29 a,YUZPE,6,13
2017,6,70101,CALLAO,CALLAO,CALLAO,30 a - 59 a,YUZPE,3,3
2017,6,80601,CUSCO,CANCHIS,SICUANI,18 a - 29 a,YUZPE,3,6
2017,6,80601,CUSCO,CANCHIS,SICUANI,30 a - 59 a,YUZPE,3,6
2017,6,80603,CUSCO,CANCHIS,COMBAPATA,18 a - 29 a,YUZPE,1,1
2017,6,80909,CUSCO,LA CONVENCION,VILCABAMBA,30 a - 59 a,YUZPE,1,2
2017,6,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,18 a - 29 a,PROGESTAGENO,8,10
2017,6,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,18 a - 29 a,YUZPE,1,1
2017,6,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,30 a - 59 a,PROGESTAGENO,2,2
2017,6,90103,HUANCAVELICA,HUANCAVELICA,ACORIA,30 a - 59 a,PROGESTAGENO,4,4
2017,6,90112,HUANCAVELICA,HUANCAVELICA,MOYA,30 a - 59 a,PROGESTAGENO,2,2
2017,6,90117,HUANCAVELICA,HUANCAVELICA,YAULI,12 a - 17 a,YUZPE,2,3
2017,6,90117,HUANCAVELICA,HUANCAVELICA,YAULI,18 a - 29 a,PROGESTAGENO,4,4
2017,6,90118,HUANCAVELICA,HUANCAVELICA,ASCENSION,18 a - 29 a,PROGESTAGENO,2,2
2017,6,90119,HUANCAVELICA,HUANCAVELICA,HUANDO,12 a - 17 a,PROGESTAGENO,2,3
2017,6,90202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,12 a - 17 a,PROGESTAGENO,2,2
2017,6,90204,HUANCAVELICA,ACOBAMBA,CAJA,12 a - 17 a,PROGESTAGENO,2,3
2017,6,90205,HUANCAVELICA,ACOBAMBA,MARCAS,12 a - 17 a,PROGESTAGENO,4,5
2017,6,90301,HUANCAVELICA,ANGARAES,LIRCAY,18 a - 29 a,PROGESTAGENO,6,7
2017,6,90304,HUANCAVELICA,ANGARAES,CCOCHACCASA,30 a - 59 a,PROGESTAGENO,2,2
2017,6,90305,HUANCAVELICA,ANGARAES,CHINCHO,30 a - 59 a,PROGESTAGENO,2,2
2017,6,90309,HUANCAVELICA,ANGARAES,JULCAMARCA,18 a - 29 a,PROGESTAGENO,2,3
2017,6,90310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,18 a - 29 a,PROGESTAGENO,2,2
2017,6,90310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,30 a - 59 a,PROGESTAGENO,2,2
2017,6,90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,30 a - 59 a,YUZPE,2,9
2017,6,90405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,30 a - 59 a,PROGESTAGENO,2,2
2017,6,90405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,30 a - 59 a,YUZPE,2,9
2017,6,90409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,12 a - 17 a,PROGESTAGENO,2,1
